ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0005654	nucleoplasm	388	14	LdBPK_030190.1,LdBPK_070130.1,LdBPK_100210.1,LdBPK_151140.1,LdBPK_240930.1,LdBPK_272020.1,LdBPK_290140.1,LdBPK_292660.1,LdBPK_302620.1,LdBPK_310170.1,LdBPK_322960.1,LdBPK_354000.1,LdBPK_361420.1,LdBPK_361720.1,	3.6	1.78	1.91	0.0247451755693	0.164397242267	1.0
GO:0005838	proteasome regulatory particle	13	2	LdBPK_281850.1,LdBPK_322960.1,	15.4	7.58	8.91	0.0275371914689	0.164397242267	1.0
GO:0140534	endoplasmic reticulum protein-containing complex	13	2	LdBPK_150600.1,LdBPK_180360.1,	15.4	7.58	8.91	0.0275371914689	0.164397242267	1.0
GO:0043231	intracellular membrane-bounded organelle	2380	59	LdBPK_020680.1,LdBPK_030080.1,LdBPK_030190.1,LdBPK_050740.1,LdBPK_060110.1,LdBPK_060340.1,LdBPK_060410.1,LdBPK_060960.1,LdBPK_070130.1,LdBPK_070820.1,LdBPK_100210.1,LdBPK_120490.1,LdBPK_140140.1,LdBPK_150600.1,LdBPK_151140.1,LdBPK_151290.1,LdBPK_151430.1,LdBPK_180360.1,LdBPK_190660.1,LdBPK_190760.1,LdBPK_191590.1,LdBPK_200670.1,LdBPK_211160.1,LdBPK_211170.1,LdBPK_240360.1,LdBPK_240690.1,LdBPK_240930.1,LdBPK_251860.1,LdBPK_261910.1,LdBPK_272020.1,LdBPK_272470.1,LdBPK_281310.1,LdBPK_281850.1,LdBPK_290140.1,LdBPK_290500.1,LdBPK_291000.1,LdBPK_292620.1,LdBPK_292660.1,LdBPK_302620.1,LdBPK_302830.1,LdBPK_310110.1,LdBPK_310170.1,LdBPK_311240.1,LdBPK_311930.1,LdBPK_321180.1,LdBPK_322280.1,LdBPK_322960.1,LdBPK_330280.1,LdBPK_340180.1,LdBPK_340900.1,LdBPK_350730.1,LdBPK_351030.1,LdBPK_351160.1,LdBPK_351190.1,LdBPK_352390.1,LdBPK_354000.1,LdBPK_355020.1,LdBPK_361420.1,LdBPK_361720.1,	2.5	1.22	1.45	0.0284115463115	0.164397242267	1.0
GO:1902494	catalytic complex	179	8	LdBPK_030080.1,LdBPK_150600.1,LdBPK_180360.1,LdBPK_272470.1,LdBPK_281850.1,LdBPK_290140.1,LdBPK_310170.1,LdBPK_322960.1,	4.5	2.2	2.35	0.0285411878937	0.164397242267	1.0
GO:0022624	proteasome accessory complex	14	2	LdBPK_281850.1,LdBPK_322960.1,	14.3	7.04	8.16	0.0317065582755	0.175605553526	1.0
GO:0043229	intracellular organelle	2896	69	LdBPK_020680.1,LdBPK_030080.1,LdBPK_030190.1,LdBPK_040060.1,LdBPK_050740.1,LdBPK_060110.1,LdBPK_060340.1,LdBPK_060410.1,LdBPK_060960.1,LdBPK_070130.1,LdBPK_070820.1,LdBPK_100210.1,LdBPK_120490.1,LdBPK_140140.1,LdBPK_150600.1,LdBPK_151140.1,LdBPK_151290.1,LdBPK_151430.1,LdBPK_180360.1,LdBPK_190660.1,LdBPK_190760.1,LdBPK_191590.1,LdBPK_200670.1,LdBPK_211160.1,LdBPK_211170.1,LdBPK_240360.1,LdBPK_240690.1,LdBPK_240930.1,LdBPK_251860.1,LdBPK_261910.1,LdBPK_272020.1,LdBPK_272470.1,LdBPK_281310.1,LdBPK_281850.1,LdBPK_290140.1,LdBPK_290500.1,LdBPK_291000.1,LdBPK_292620.1,LdBPK_292660.1,LdBPK_302620.1,LdBPK_302830.1,LdBPK_310110.1,LdBPK_310170.1,LdBPK_311240.1,LdBPK_311930.1,LdBPK_320460.1,LdBPK_320710.1,LdBPK_321180.1,LdBPK_322280.1,LdBPK_322960.1,LdBPK_330280.1,LdBPK_330960.1,LdBPK_340180.1,LdBPK_340900.1,LdBPK_342510.1,LdBPK_350370.1,LdBPK_350730.1,LdBPK_351030.1,LdBPK_351160.1,LdBPK_351190.1,LdBPK_352390.1,LdBPK_354000.1,LdBPK_355020.1,LdBPK_360660.1,LdBPK_360880.1,LdBPK_361100.1,LdBPK_361420.1,LdBPK_361720.1,LdBPK_366320.1,	2.4	1.17	1.42	0.0363902451028	0.183271649972	1.0
GO:0005787	signal peptidase complex	2	1	LdBPK_150600.1,	50.0	24.63	48.66	0.0401867667656	0.183271649972	1.0
GO:0008540	proteasome regulatory particle, base subcomplex	2	1	LdBPK_281850.1,	50.0	24.63	48.66	0.0401867667656	0.183271649972	1.0
GO:0005657	replication fork	2	1	LdBPK_030080.1,	50.0	24.63	48.66	0.0401867667656	0.183271649972	1.0
GO:0031428	box C/D RNP complex	2	1	LdBPK_100210.1,	50.0	24.63	48.66	0.0401867667656	0.183271649972	1.0
GO:0000786	nucleosome	16	2	LdBPK_211160.1,LdBPK_211170.1,	12.5	6.16	7.0	0.0407270333272	0.183271649972	1.0
GO:1905369	endopeptidase complex	40	3	LdBPK_180360.1,LdBPK_281850.1,LdBPK_322960.1,	7.5	3.7	3.99	0.0467698189237	0.200417475119	1.0
GO:0012505	endomembrane system	308	11	LdBPK_050740.1,LdBPK_060110.1,LdBPK_150600.1,LdBPK_180360.1,LdBPK_240360.1,LdBPK_240690.1,LdBPK_281310.1,LdBPK_311240.1,LdBPK_350730.1,LdBPK_351160.1,LdBPK_361420.1,	3.6	1.76	1.87	0.0473207927363	0.200417475119	1.0
